timestamp,water_temp,oat,heater_state,pump_state,pump_speed,waterfall_state,forecast_high,swimming_day
2026-04-14 20:00:00,88,77,on,on,77,on,86.0,Yes
2026-04-14 20:10:00,88,77,on,on,77,off,86.0,Yes
2026-04-14 20:20:00,88,77,on,on,77,off,86.0,Yes
2026-04-14 20:30:00,88,75,on,on,77,off,86.0,Yes
2026-04-14 20:40:00,88,75,on,on,77,off,86.0,Yes
2026-04-14 20:50:00,88,75,on,on,77,off,86.0,Yes
2026-04-14 21:00:00,88,75,on,on,77,off,86.0,Yes
2026-04-14 21:10:00,88,73,on,on,77,off,86.0,Yes
2026-04-14 21:20:00,88,73,on,on,77,off,86.0,Yes
2026-04-14 21:30:00,87,73,on,on,77,off,86.0,Yes
2026-04-14 21:40:00,87,73,on,on,77,off,86.0,Yes
2026-04-14 21:50:00,87,73,on,on,77,off,86.0,Yes
2026-04-14 22:00:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 22:10:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 22:20:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 22:30:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 22:40:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 22:50:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 23:00:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 23:10:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 23:20:00,87,72,on,on,77,off,86.0,Yes
2026-04-14 23:30:00,87,70,on,on,77,off,86.0,Yes
2026-04-14 23:40:00,86,70,on,on,77,off,86.0,Yes
2026-04-14 23:50:00,87,70,on,on,77,off,86.0,Yes
2026-04-15 00:10:00,87,70,off,on,65,off,86.0,Yes
2026-04-15 00:20:00,87,70,on,on,77,off,86.0,Yes
2026-04-15 00:30:00,87,70,on,on,77,off,86.0,Yes
2026-04-15 00:40:00,86,70,on,on,77,off,86.0,Yes
2026-04-15 00:50:00,86,70,on,on,77,off,86.0,Yes
2026-04-15 01:00:00,87,68,on,on,77,off,86.0,Yes
2026-04-15 01:10:00,87,68,on,on,77,off,86.0,Yes
2026-04-15 01:20:00,87,68,on,on,77,off,86.0,Yes
2026-04-15 01:30:00,87,68,on,on,77,off,86.0,Yes
2026-04-15 01:40:00,87,68,on,on,77,off,86.0,Yes
2026-04-15 01:50:00,87,66,on,on,77,off,86.0,Yes
2026-04-15 02:00:00,87,66,on,on,77,off,86.0,Yes
2026-04-15 02:10:00,87,66,on,on,77,off,86.0,Yes
2026-04-15 02:20:00,87,64,on,on,77,off,86.0,Yes
2026-04-15 02:30:00,87,64,on,on,77,off,86.0,Yes
2026-04-15 02:40:00,88,64,on,on,77,off,86.0,Yes
2026-04-15 02:50:00,88,64,on,on,77,off,86.0,Yes
2026-04-15 03:00:00,88,64,on,on,77,off,86.0,Yes
2026-04-15 03:10:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 03:20:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 03:30:00,88,63,off,on,65,off,86.0,Yes
2026-04-15 03:40:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 03:50:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 04:00:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 04:10:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 04:20:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 04:30:00,88,63,on,on,77,off,86.0,Yes
2026-04-15 04:40:00,88,61,on,on,77,off,86.0,Yes
2026-04-15 04:50:00,88,61,on,on,77,off,86.0,Yes
2026-04-15 05:00:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 05:10:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 05:20:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 05:30:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 05:40:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 05:50:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:00:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:10:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:20:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:30:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:40:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 06:50:00,86,59,on,on,77,off,86.0,Yes
2026-04-15 07:00:00,86,59,on,on,77,off,86.0,Yes
2026-04-15 07:10:00,87,59,on,on,77,off,86.0,Yes
2026-04-15 07:20:00,86,59,on,on,77,off,86.0,Yes
2026-04-15 07:30:00,86,61,on,on,77,off,86.0,Yes
2026-04-15 07:40:00,87,61,on,on,77,off,86.0,Yes
2026-04-15 07:50:00,86,63,on,on,77,off,86.0,Yes
2026-04-15 08:00:00,86,64,on,on,77,off,86.0,Yes
2026-04-15 08:10:00,86,64,on,on,77,on,86.0,Yes
2026-04-15 08:20:00,86,66,on,on,77,on,86.0,Yes
2026-04-15 08:30:00,87,68,on,on,77,on,86.0,Yes
2026-04-15 08:40:00,87,70,on,on,77,on,86.0,Yes
2026-04-15 22:38:01,unavailable,72,unavailable,unavailable,unavailable,unavailable,84.0,Yes
2026-04-15 22:50:04,unavailable,72,unavailable,unavailable,unavailable,unavailable,84.0,Yes
2026-04-15 23:00:00,87,70,on,on,77,open,84.0,Yes
2026-04-15 23:10:00,87,70,on,on,77,open,84.0,Yes
2026-04-15 23:20:00,87,70,on,on,77,open,84.0,Yes
2026-04-15 23:30:00,87,70,on,on,77,open,84.0,Yes
2026-04-15 23:40:00,87,70,on,on,77,open,84.0,Yes
2026-04-15 23:50:00,87,70,on,on,77,open,84.0,Yes
2026-04-16 00:00:00,87,68,on,on,77,open,88.0,Yes
2026-04-16 00:10:00,87,68,on,on,77,open,88.0,Yes
2026-04-16 00:20:00,87,68,on,on,77,open,88.0,Yes
2026-04-16 00:30:00,87,68,on,on,77,open,88.0,Yes
2026-04-16 00:40:00,87,66,on,on,77,open,88.0,Yes
2026-04-16 00:50:00,87,66,on,on,77,open,88.0,Yes
2026-04-16 01:00:00,87,66,on,on,77,open,88.0,Yes
2026-04-16 01:10:00,87,66,on,on,77,open,88.0,Yes
2026-04-16 01:20:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 01:30:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 01:40:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 01:50:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 02:00:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 02:10:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 02:20:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 02:30:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 02:40:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 02:50:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 03:00:00,87,64,on,on,77,open,88.0,Yes
2026-04-16 03:10:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 03:20:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 03:30:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 03:40:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 03:50:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 04:00:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 04:10:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 04:20:00,87,63,on,on,77,open,88.0,Yes
2026-04-16 04:30:00,87,61,on,on,77,open,88.0,Yes
2026-04-16 04:40:00,87,61,on,on,77,open,88.0,Yes
2026-04-16 04:50:00,87,61,on,on,77,open,88.0,Yes
2026-04-16 05:00:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 05:10:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 05:20:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 05:30:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 05:40:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 05:50:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 06:00:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 06:10:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 06:20:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 06:30:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 06:40:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 06:50:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 07:00:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 07:10:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 07:20:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 07:30:00,87,59,on,on,77,open,86.0,Yes
2026-04-16 07:40:00,87,61,on,on,77,open,86.0,Yes
2026-04-16 07:50:00,87,63,on,on,77,open,86.0,Yes
2026-04-16 08:00:00,87,63,on,on,77,open,86.0,Yes
2026-04-16 08:10:00,87,64,on,on,77,open,86.0,Yes
2026-04-16 08:20:00,87,66,on,on,77,open,86.0,Yes
2026-04-16 08:30:00,87,68,on,on,77,open,86.0,Yes
2026-04-16 08:40:00,87,68,on,on,77,open,86.0,Yes
2026-04-16 08:50:00,84,70,off,on,77,closed,86.0,Yes
2026-04-16 09:00:00,84,72,off,on,77,closed,86.0,Yes
2026-04-16 09:10:00,84,72,off,on,77,closed,86.0,Yes
2026-04-16 09:20:00,84,72,off,on,77,closed,86.0,Yes
2026-04-16 09:30:00,84,73,off,on,77,closed,86.0,Yes
2026-04-16 12:50:00,85,81,off,on,77,open,86.0,Yes
2026-04-16 13:00:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 13:10:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 13:20:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 13:30:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 13:40:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 13:50:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 14:00:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 14:10:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 14:20:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 14:30:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 14:40:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 14:50:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 15:00:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 15:10:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 15:20:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 15:30:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 15:40:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 15:50:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:00:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:10:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:20:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:30:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:40:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 16:50:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:00:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:10:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:20:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:30:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:40:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 17:50:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 18:00:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 18:10:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 18:20:00,85,86,off,on,77,open,86.0,Yes
2026-04-16 18:30:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 18:40:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 18:50:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 19:00:00,85,84,off,on,77,open,86.0,Yes
2026-04-16 19:10:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 19:20:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 19:30:00,85,82,off,on,77,open,86.0,Yes
2026-04-16 19:40:00,85,81,off,on,77,open,86.0,Yes
2026-04-16 19:50:00,85,81,off,on,77,open,86.0,Yes
2026-04-16 20:00:00,85,79,off,on,77,open,86.0,Yes
2026-04-16 20:10:00,85,79,off,on,77,open,86.0,Yes
2026-04-16 20:20:00,85,79,off,on,77,open,86.0,Yes
2026-04-16 20:30:00,85,77,off,on,77,open,86.0,Yes
2026-04-16 20:40:00,85,75,off,on,77,open,86.0,Yes
2026-04-16 20:50:00,85,77,off,on,77,open,86.0,Yes
2026-04-16 21:00:00,85,77,off,on,77,open,86.0,Yes
2026-04-16 21:10:00,85,77,off,on,77,open,86.0,Yes
2026-04-16 21:20:00,85,75,off,on,77,open,86.0,Yes
2026-04-16 21:30:00,85,75,off,on,77,open,86.0,Yes
2026-04-16 21:40:00,85,75,off,on,77,open,86.0,Yes
2026-04-16 21:50:00,85,75,off,on,77,open,86.0,Yes
2026-04-16 22:00:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 22:10:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 22:20:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 22:30:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 22:40:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 22:50:00,85,73,off,on,77,open,86.0,Yes
2026-04-16 23:00:00,85,72,off,on,77,open,86.0,Yes
2026-04-16 23:10:00,85,72,off,on,77,open,86.0,Yes
2026-04-16 23:20:00,85,72,off,on,77,open,86.0,Yes
2026-04-16 23:30:00,85,72,off,on,77,open,86.0,Yes
2026-04-16 23:40:00,85,72,off,on,77,open,86.0,Yes
2026-04-16 23:50:00,85,72,off,on,77,open,86.0,Yes
2026-04-17 00:00:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 00:10:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 00:20:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 00:30:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 00:40:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 00:50:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 01:00:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 01:10:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 01:20:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 01:30:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 01:40:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 01:50:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:00:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:10:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:20:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:30:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:40:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 02:50:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 03:00:00,85,66,off,on,77,open,90.0,Yes
2026-04-17 03:10:00,85,66,off,on,77,open,90.0,Yes
2026-04-17 03:20:00,85,66,off,on,77,open,90.0,Yes
2026-04-17 03:30:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 03:40:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 03:50:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:00:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:10:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:20:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:30:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:40:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 04:50:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 05:00:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 05:10:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 05:20:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 05:30:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 05:40:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 05:50:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 06:00:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 06:10:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 06:20:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 06:30:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 06:40:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 06:50:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 07:00:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 07:10:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 07:20:00,85,61,off,on,77,open,90.0,Yes
2026-04-17 07:30:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 07:40:00,85,63,off,on,77,open,90.0,Yes
2026-04-17 07:50:00,85,64,off,on,77,open,90.0,Yes
2026-04-17 08:00:00,85,66,off,on,77,open,90.0,Yes
2026-04-17 08:10:00,85,66,off,on,77,open,90.0,Yes
2026-04-17 08:20:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 08:30:00,85,68,off,on,77,open,90.0,Yes
2026-04-17 08:40:00,85,70,off,on,77,open,90.0,Yes
2026-04-17 08:50:00,85,72,off,on,77,open,90.0,Yes
2026-04-17 09:00:00,85,None,off,on,77,open,90.0,Yes
2026-04-17 09:10:00,85,75,off,on,77,open,90.0,Yes
2026-04-17 09:20:00,88,72,off,on,65,open,90.0,Yes
2026-04-17 09:30:00,88,72,on,on,65,open,90.0,Yes
2026-04-17 09:40:00,88,75,on,on,65,open,90.0,Yes
2026-04-17 09:50:00,88,75,on,on,65,open,90.0,Yes
2026-04-17 10:00:00,88,75,on,on,65,open,90.0,Yes
2026-04-17 10:10:00,88,75,on,on,65,open,90.0,Yes
2026-04-17 10:20:00,88,77,on,on,65,open,90.0,Yes
2026-04-17 10:30:00,88,77,on,on,65,open,90.0,Yes
2026-04-17 10:40:00,88,77,on,on,65,open,90.0,Yes
2026-04-17 10:50:00,88,77,on,on,65,open,90.0,Yes
2026-04-17 11:00:00,88,79,on,on,65,open,90.0,Yes
2026-04-17 11:10:00,88,79,on,on,65,open,90.0,Yes
2026-04-17 11:20:00,88,79,on,on,65,open,90.0,Yes
2026-04-17 11:30:00,88,81,on,on,65,open,90.0,Yes
2026-04-17 11:40:00,88,81,on,on,65,open,90.0,Yes
2026-04-17 11:50:00,88,82,on,on,65,open,90.0,Yes
2026-04-17 12:00:00,88,82,on,on,65,open,90.0,Yes
